"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] NumberOfEmployeesComparatorPercentageSimilarity record1Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record2Value","[0] NumberOfEmployeesComparatorPercentageSimilarity record1PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity record2PreprocessedValue","[0] NumberOfEmployeesComparatorPercentageSimilarity similarity","[0] NumberOfEmployeesComparatorPercentageSimilarity postproccesedSimilarity","[1] CompanyNameComparatorLevenshteinSimilarity record1Value","[1] CompanyNameComparatorLevenshteinSimilarity record2Value","[1] CompanyNameComparatorLevenshteinSimilarity record1PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity record2PreprocessedValue","[1] CompanyNameComparatorLevenshteinSimilarity similarity","[1] CompanyNameComparatorLevenshteinSimilarity postproccesedSimilarity"
"WekaMatchingRule","ft_id_1936","7.1m_272",,"0","1576.0","41033.0","1576.0","41033.0","0.8076816221090342","0.8076816221090342","TMX Group","bmw group","TMX Group","bmw group","0.7777777777777778","0.7777777777777778"
"WekaMatchingRule","ft_id_586","7.1m_1000",,"0","-99.0","16307.0","-99.0","16307.0","0.7987857975102717","0.7987857975102717","Vivendi","ramboll","Vivendi","ramboll","0.0","0.0"
"WekaMatchingRule","ft_id_305","7.1m_415","0.0",,"-99.0","48351.0","-99.0","48351.0","0.7995904945089036","0.7995904945089036","Tesco","teleperformance","Tesco","teleperformance","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_1977","7.1m_1099",,"0","16400.0","18009.0","16400.0","18009.0","0.9821311566439003","0.9821311566439003","Tapestry","deutsche gesellschaft für internationale zusammenarbeit (giz) gmbh","Tapestry","deutsche gesellschaft für internationale zusammenarbeit (giz) gmbh","0.0757575757575758","0.0757575757575758"
"WekaMatchingRule","ft_id_1801","7.1m_1561","0.0",,"2440.0","11960.0","2440.0","11960.0","0.8408026755852842","0.8408026755852842","Cloudflare","clariant","Cloudflare","clariant","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","ft_id_1032","7.1m_561",,"0","5814.0","28211.0","5814.0","28211.0","0.8412179646237283","0.8412179646237283","NASDAQ","asda","NASDAQ","asda","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_1314","7.1m_240",,"0","11000.0","47846.0","11000.0","47846.0","0.8459808552439075","0.8459808552439075","Electronic Arts","lg electronics","Electronic Arts","lg electronics","0.5333333333333333","0.5333333333333333"
"WekaMatchingRule","ft_id_623","7.1m_532","1.0","1","31000.0","25520.0","31000.0","25520.0","0.9646451612903226","0.9646451612903226","International Paper","international paper","International Paper","international paper","1.0","1.0"
"WekaMatchingRule","ft_id_561","7.1m_528",,"0","6567.0","36400.0","6567.0","36400.0","0.8360824175824175","0.8360824175824175","SVB Financial Group","harvard university","SVB Financial Group","harvard university","0.052631578947368474","0.052631578947368474"
"WekaMatchingRule","ft_id_1486","7.1m_210",,"0","-99.0","42784.0","-99.0","42784.0","0.799537210172027","0.799537210172027","Thai Beverage","sncf","Thai Beverage","sncf","0.0","0.0"
"WekaMatchingRule","ft_id_574","7.1m_734",,"0","36000.0","29184.0","36000.0","29184.0","0.9621333333333333","0.9621333333333333","Lumen Technologies","ca technologies","Lumen Technologies","ca technologies","0.7222222222222222","0.7222222222222222"
"WekaMatchingRule","ft_id_196","7.1m_129","1.0","1","104150.0","76432.0","104150.0","76432.0","0.9467729236677869","0.9467729236677869","Telefónica","telefónica","Telefónica","telefónica","1.0","1.0"
"WekaMatchingRule","ft_id_1465","7.1m_12683","0.0",,"984.0","2403.0","984.0","2403.0","0.8818976279650437","0.8818976279650437","Covivio","connexxion","Covivio","connexxion","0.4","0.4"
"WekaMatchingRule","ft_id_1879","7.1m_385",,"0","1920.0","34422.0","1920.0","34422.0","0.8111556562663413","0.8111556562663413","SITC International Holdings","bureau veritas","SITC International Holdings","bureau veritas","0.18518518518518523","0.18518518518518523"
"WekaMatchingRule","ft_id_1371","7.1m_1623",,"0","38000.0","8777.0","38000.0","8777.0","0.8461947368421052","0.8461947368421052","Sonic Healthcare","molina healthcare","Sonic Healthcare","molina healthcare","0.7647058823529411","0.7647058823529411"
"WekaMatchingRule","ft_id_539","7.1m_1598",,"0","14486.0","16556.0","14486.0","16556.0","0.9749939598936941","0.9749939598936941","Prudential","aarhus university","Prudential","aarhus university","0.23529411764705888","0.23529411764705888"
"WekaMatchingRule","ft_id_1406","7.1m_6792","0.0",,"16700.0","4075.0","16700.0","4075.0","0.8488023952095809","0.8488023952095809","PerkinElmer","perficient","PerkinElmer","perficient","0.36363636363636365","0.36363636363636365"
"WekaMatchingRule","ft_id_1520","7.1m_927",,"0","29800.0","18661.0","29800.0","18661.0","0.9252416107382551","0.9252416107382551","Amerco","cameron","Amerco","cameron","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","ft_id_286","7.1m_14612","0.0",,"27783.0","2352.0","27783.0","2352.0","0.816931216931217","0.816931216931217","Diageo","disneyland","Diageo","disneyland","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","ft_id_291","7.1m_957",,"0","29971.0","16400.0","29971.0","16400.0","0.9094391244870041","0.9094391244870041","Kweichow Moutai","universidade de são paulo","Kweichow Moutai","universidade de são paulo","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_587","7.1m_1778",,"0","60000.0","7793.0","60000.0","7793.0","0.8259766666666667","0.8259766666666667","Baxter International","hub international","Baxter International","hub international","0.7","0.7"
"WekaMatchingRule","ft_id_1701","7.1m_1853",,"0","34000.0","4981.0","34000.0","4981.0","0.8292999999999999","0.8292999999999999","BJ's Wholesale Club","personal","BJ's Wholesale Club","personal","0.21052631578947367","0.21052631578947367"
"WekaMatchingRule","ft_id_1285","7.1m_5495","0.0",,"19463.0","4927.0","19463.0","4927.0","0.8506293993731696","0.8506293993731696","Sojitz","sonae","Sojitz","sonae","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_194","7.1m_1897",,"0","284000.0","7146.0","284000.0","7146.0","0.8050323943661972","0.8050323943661972","HCA Healthcare","ssm health care","HCA Healthcare","ssm health care","0.7333333333333334","0.7333333333333334"
"WekaMatchingRule","ft_id_1922","7.1m_44",,"0","14500.0","127468.0","14500.0","127468.0","0.8227508080459409","0.8227508080459409","Teledyne Technologies","hcl technologies","Teledyne Technologies","hcl technologies","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_124","7.1m_47","1.0","1","148000.0","168219.0","148000.0","168219.0","0.975961098330153","0.975961098330153","Unilever","unilever","Unilever","unilever","1.0","1.0"
"WekaMatchingRule","ft_id_116","7.1m_755",,"0","43863.0","22190.0","43863.0","22190.0","0.9011786699496158","0.9011786699496158","Bank of Montreal","cemex","Bank of Montreal","cemex","0.125","0.125"
"WekaMatchingRule","ft_id_1891","7.1m_1568",,"0","3170.0","14341.0","3170.0","14341.0","0.8442089115124468","0.8442089115124468","Aareal Bank","kansas state university","Aareal Bank","kansas state university","0.21739130434782605","0.21739130434782605"
"WekaMatchingRule","ft_id_942","7.1m_1672",,"0","4307.0","14876.0","4307.0","14876.0","0.8579053509007798","0.8579053509007798","Korea Gas","fedex office","Korea Gas","fedex office","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","ft_id_610","7.1m_1250",,"0","120000.0","10881.0","120000.0","10881.0","0.8181350000000001","0.8181350000000001","Marriott International","harman international","Marriott International","harman international","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","ft_id_1543","7.1m_360",,"0","5995.0","34905.0","5995.0","34905.0","0.8343503796017763","0.8343503796017763","Concordia Financial Group","bmo financial group","Concordia Financial Group","bmo financial group","0.6799999999999999","0.6799999999999999"
"WekaMatchingRule","ft_id_751","7.1m_1563",,"0","-99.0","10287.0","-99.0","10287.0","0.7980752405949256","0.7980752405949256","TCL","aurecon","TCL","aurecon","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_1618","7.1m_349",,"0","21254.0","19222.0","21254.0","19222.0","0.9808788933847746","0.9808788933847746","Sumitomo Forestry Co.,","youtube","Sumitomo Forestry Co.,","youtube","0.09090909090909094","0.09090909090909094"
"WekaMatchingRule","ft_id_1977","7.1m_371",,"0","16400.0","32932.0","16400.0","32932.0","0.8995991740556298","0.8995991740556298","Tapestry","rr donnelley","Tapestry","rr donnelley","0.16666666666666663","0.16666666666666663"
"WekaMatchingRule","ft_id_467","7.1m_1974",,"0","10529.0","7110.0","10529.0","7110.0","0.9350555608319878","0.9350555608319878","Kinder Morgan","alaska airlines","Kinder Morgan","alaska airlines","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_231","7.1m_1630",,"0","-99.0","10146.0","-99.0","10146.0","0.7980484920165583","0.7980484920165583","PTT","asurion","PTT","asurion","0.0","0.0"
"WekaMatchingRule","ft_id_1675","7.1m_1787",,"0","-99.0","12522.0","-99.0","12522.0","0.7984187829420221","0.7984187829420221","WPG Holdings","flight centre","WPG Holdings","flight centre","0.15384615384615385","0.15384615384615385"
"WekaMatchingRule","ft_id_1466","7.1m_679",,"0","96216.0","17240.0","96216.0","17240.0","0.8358360355865968","0.8358360355865968","SGS","pacific gas and electric company","SGS","pacific gas and electric company","0.0625","0.0625"
"WekaMatchingRule","ft_id_1800","7.1m_12086","0.0",,"8600.0","982.0","8600.0","982.0","0.8228372093023255","0.8228372093023255","DoorDash","doctor","DoorDash","doctor","0.25","0.25"
"WekaMatchingRule","ft_id_907","7.1m_738","1.0","1","40000.0","20725.0","40000.0","20725.0","0.903625","0.903625","Seagate Technology","seagate technology","Seagate Technology","seagate technology","1.0","1.0"
"WekaMatchingRule","ft_id_196","7.1m_4927","0.0",,"104150.0","4473.0","104150.0","4473.0","0.8085895343254921","0.8085895343254921","Telefónica","terracon","Telefónica","terracon","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","ft_id_407","7.1m_646","1.0","1","73962.0","20470.0","73962.0","20470.0","0.8553527487087964","0.8553527487087964","Tata Steel","tata steel","Tata Steel","tata steel","1.0","1.0"
"WekaMatchingRule","ft_id_1729","7.1m_84","1.0","1","106177.0","81583.0","106177.0","81583.0","0.9536735827909999","0.9536735827909999","Tech Mahindra","tech mahindra","Tech Mahindra","tech mahindra","1.0","1.0"
"WekaMatchingRule","ft_id_452","7.1m_17185","0.0",,"-99.0","1116.0","-99.0","1116.0","0.782258064516129","0.782258064516129","MediaTek","merlion","MediaTek","merlion","0.25","0.25"
"WekaMatchingRule","ft_id_546","7.1m_1683",,"0","158000.0","14109.0","158000.0","14109.0","0.8178594936708861","0.8178594936708861","Magna International","case western reserve university","Magna International","case western reserve university","0.19354838709677424","0.19354838709677424"
"WekaMatchingRule","ft_id_705","7.1m_12719","0.0",,"9610.0","1166.0","9610.0","1166.0","0.8242663891779396","0.8242663891779396","Biogen","bigbasket.com","Biogen","bigbasket.com","0.23076923076923073","0.23076923076923073"
"WekaMatchingRule","ft_id_722","7.1m_2919","0.0",,"8380.0","11889.0","8380.0","11889.0","0.9409706451341576","0.9409706451341576","Keyence","keane","Keyence","keane","0.5714285714285714","0.5714285714285714"
"WekaMatchingRule","ft_id_1503","7.1m_1728",,"0","9800.0","8772.0","9800.0","8772.0","0.9790204081632653","0.9790204081632653","Zebra Technologies","akamai technologies","Zebra Technologies","akamai technologies","0.736842105263158","0.736842105263158"
"WekaMatchingRule","ft_id_430","7.1m_512",,"0","35000.0","28232.0","35000.0","28232.0","0.9613257142857143","0.9613257142857143","General Mills","generali","General Mills","generali","0.6153846153846154","0.6153846153846154"
"WekaMatchingRule","ft_id_869","7.1m_2948","0.0",,"9116.0","11865.0","9116.0","11865.0","0.953662031184155","0.953662031184155","Ameren","amp","Ameren","amp","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_424","7.1m_1526",,"0","27500.0","8411.0","27500.0","8411.0","0.8611709090909091","0.8611709090909091","Keurig Dr Pepper","ochsner health system","Keurig Dr Pepper","ochsner health system","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_337","7.1m_1423",,"0","316078.0","17493.0","316078.0","17493.0","0.8110687868184435","0.8110687868184435","Fresenius","university of chicago","Fresenius","university of chicago","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_203","7.1m_1472",,"0","204815.0","8204.0","204815.0","8204.0","0.8080111319971681","0.8080111319971681","SAIC Motor","unisa","SAIC Motor","unisa","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","ft_id_1520","7.1m_5598","0.0",,"29800.0","3916.0","29800.0","3916.0","0.8262818791946309","0.8262818791946309","Amerco","amaris","Amerco","amaris","0.5","0.5"
"WekaMatchingRule","ft_id_667","7.1m_1628","0.0",,"100000.0","5575.0","100000.0","5575.0","0.81115","0.81115","AutoZone","autônomo","AutoZone","autônomo","0.5","0.5"
"WekaMatchingRule","ft_id_1521","7.1m_9369","0.0",,"487.0","3476.0","487.0","3476.0","0.8280207134637514","0.8280207134637514","Gecina","geox","Gecina","geox","0.33333333333333337","0.33333333333333337"
"WekaMatchingRule","ft_id_687","7.1m_152",,"0","2307.0","61600.0","2307.0","61600.0","0.8074902597402598","0.8074902597402598","Hong Kong Exchanges","genpact","Hong Kong Exchanges","genpact","0.1578947368421053","0.1578947368421053"
"WekaMatchingRule","ft_id_775","7.1m_1142","0.0",,"39000.0","29639.0","39000.0","29639.0","0.9519948717948717","0.9519948717948717","Gallagher","gamestop","Gallagher","gamestop","0.2222222222222222","0.2222222222222222"
"WekaMatchingRule","ft_id_172","7.1m_558","1.0","1","18400.0","24932.0","18400.0","24932.0","0.9476014760147602","0.9476014760147602","BlackRock","blackrock","BlackRock","blackrock","1.0","1.0"
"WekaMatchingRule","ft_id_1714","7.1m_1999",,"0","80000.0","7548.0","80000.0","7548.0","0.81887","0.81887","Ramsay Health Care","sharp healthcare","Ramsay Health Care","sharp healthcare","0.6111111111111112","0.6111111111111112"
"WekaMatchingRule","ft_id_1434","7.1m_764",,"0","-99.0","14556.0","-99.0","14556.0","0.7986397361912614","0.7986397361912614","Wendel","enel","Wendel","enel","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_697","7.1m_879",,"0","22850.0","15642.0","22850.0","15642.0","0.936910284463895","0.936910284463895","S&P Global","ust global","S&P Global","ust global","0.7","0.7"
"WekaMatchingRule","ft_id_1391","7.1m_1320",,"0","110.0","13799.0","110.0","13799.0","0.8015943184288716","0.8015943184288716","BNK Financial Group","principal financial group","BNK Financial Group","principal financial group","0.6799999999999999","0.6799999999999999"
"WekaMatchingRule","ft_id_1456","7.1m_18208","0.0",,"16308.0","1359.0","16308.0","1359.0","0.8166666666666667","0.8166666666666667","Unicharm","unilabs","Unicharm","unilabs","0.5","0.5"
"WekaMatchingRule","ft_id_534","7.1m_925",,"0","160656.0","21812.0","160656.0","21812.0","0.8271536699531918","0.8271536699531918","CRRC","university of oxford","CRRC","university of oxford","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","ft_id_1936","7.1m_190",,"0","1576.0","60234.0","1576.0","60234.0","0.8052329249261214","0.8052329249261214","TMX Group","eli lilly and company","TMX Group","eli lilly and company","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_1151","7.1m_929",,"0","412088.0","12744.0","412088.0","12744.0","0.8061850866805149","0.8061850866805149","Sodexo","oriflame","Sodexo","oriflame","0.0","0.0"
"WekaMatchingRule","ft_id_1978","7.1m_796",,"0","9000.0","20022.0","9000.0","20022.0","0.8899011087803417","0.8899011087803417","Logitech International","colliers international","Logitech International","colliers international","0.7272727272727273","0.7272727272727273"
"WekaMatchingRule","ft_id_1318","7.1m_19209","0.0",,"6167.0","1243.0","6167.0","1243.0","0.8403113345224582","0.8403113345224582","Boliden","botas","Boliden","botas","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","ft_id_1302","7.1m_464","0.015873015873015872","0","-99.0","25004.0","-99.0","25004.0","0.7992081266997281","0.7992081266997281","Air France-KLM","air france","Air France-KLM","air france","0.7142857142857143","0.7142857142857143"
"WekaMatchingRule","ft_id_278","7.1m_360",,"0","-99.0","34905.0","-99.0","34905.0","0.7994327460249248","0.7994327460249248","Shinhan Financial Group","bmo financial group","Shinhan Financial Group","bmo financial group","0.6956521739130435","0.6956521739130435"
"WekaMatchingRule","ft_id_1203","7.1m_1863","1.0","1","20567.0","12939.0","20567.0","12939.0","0.9258229202119901","0.9258229202119901","Beiersdorf","beiersdorf","Beiersdorf","beiersdorf","1.0","1.0"
"WekaMatchingRule","ft_id_734","7.1m_16629","0.0",,"-99.0","1423.0","-99.0","1423.0","0.7860857343640197","0.7860857343640197","SingTel","sibur","SingTel","sibur","0.2857142857142857","0.2857142857142857"
"WekaMatchingRule","ft_id_234","7.1m_454","1.0","1","24589.0","26015.0","24589.0","26015.0","0.9890370939842399","0.9890370939842399","Sun Life Financial","sun life financial","Sun Life Financial","sun life financial","1.0","1.0"
"WekaMatchingRule","ft_id_1163","7.1m_676",,"0","59.0","31670.0","59.0","31670.0","0.8003725923586991","0.8003725923586991","CJ Corporation","bechtel corporation","CJ Corporation","bechtel corporation","0.6842105263157895","0.6842105263157895"
"WekaMatchingRule","ft_id_1693","7.1m_1424",,"0","3418.0","12747.0","3418.0","12747.0","0.8536283046991449","0.8536283046991449","PBF Energy","edf energy","PBF Energy","edf energy","0.8","0.8"
"WekaMatchingRule","ft_id_1222","7.1m_1191",,"0","52401.0","13857.0","52401.0","13857.0","0.8528883036583271","0.8528883036583271","Toppan Printing","luxoft","Toppan Printing","luxoft","0.06666666666666665","0.06666666666666665"
"WekaMatchingRule","ft_id_1919","7.1m_825",,"0","32335.0","22222.0","32335.0","22222.0","0.9374485851244782","0.9374485851244782","Central Bank of India","chanel","Central Bank of India","chanel","0.1428571428571429","0.1428571428571429"
"WekaMatchingRule","ft_id_63","7.1m_1972",,"0","118909.0","7336.0","118909.0","7336.0","0.8123388473538589","0.8123388473538589","BMW Group","uba group","BMW Group","uba group","0.6666666666666667","0.6666666666666667"
"WekaMatchingRule","ft_id_90","7.1m_422",,"0","135000.0","30379.0","135000.0","30379.0","0.8450059259259259","0.8450059259259259","Glencore International","magna international","Glencore International","magna international","0.6818181818181819","0.6818181818181819"
"WekaMatchingRule","ft_id_909","7.1m_1273","1.0","1","21000.0","14650.0","21000.0","14650.0","0.9395238095238095","0.9395238095238095","Avis Budget Group","avis budget group","Avis Budget Group","avis budget group","1.0","1.0"
"WekaMatchingRule","ft_id_1089","7.1m_148",,"0","21150.0","120812.0","21150.0","120812.0","0.8350130781710426","0.8350130781710426","Lithia Motors","best buy","Lithia Motors","best buy","0.07692307692307687","0.07692307692307687"
"WekaMatchingRule","ft_id_1273","7.1m_989","1.0","1","50800.0","25299.0","50800.0","25299.0","0.8996023622047244","0.8996023622047244","Dick's Sporting Goods","dick's sporting goods","Dick's Sporting Goods","dick's sporting goods","1.0","1.0"
"WekaMatchingRule","ft_id_675","7.1m_692",,"0","26000.0","36729.0","26000.0","36729.0","0.9415775000680661","0.9415775000680661","PG&E","british army","PG&E","british army","0.0","0.0"
"WekaMatchingRule","ft_id_1219","7.1m_916",,"0","-99.0","17425.0","-99.0","17425.0","0.7988637015781923","0.7988637015781923","Carnival Corporation","parsons corporation","Carnival Corporation","parsons corporation","0.7","0.7"
"WekaMatchingRule","ft_id_1297","7.1m_473","1.0","1","-99.0","31134.0","-99.0","31134.0","0.7993640393139333","0.7993640393139333","Skanska","skanska","Skanska","skanska","1.0","1.0"
"WekaMatchingRule","ft_id_1041","7.1m_1141",,"0","-99.0","16709.0","-99.0","16709.0","0.7988150098749177","0.7988150098749177","Delta Electronics","arrow electronics","Delta Electronics","arrow electronics","0.7058823529411764","0.7058823529411764"
"WekaMatchingRule","ft_id_1700","7.1m_639",,"0","2812.0","23550.0","2812.0","23550.0","0.8238811040339703","0.8238811040339703","77 Bank","zte","77 Bank","zte","0.0","0.0"
"WekaMatchingRule","ft_id_273","7.1m_1356","1.0","1","49762.0","12336.0","49762.0","12336.0","0.8495800008038262","0.8495800008038262","CaixaBank","caixabank","CaixaBank","caixabank","1.0","1.0"
"WekaMatchingRule","ft_id_1724","7.1m_123",,"0","51000.0","39585.0","51000.0","39585.0","0.9552352941176471","0.9552352941176471","AECOM Technology","dxc technology","AECOM Technology","dxc technology","0.75","0.75"
"WekaMatchingRule","ft_id_1221","7.1m_1627","1.0",,"97660.0","16609.0","97660.0","16609.0","0.8340139258652468","0.8340139258652468","Chipotle Mexican Grill","chipotle mexican grill","Chipotle Mexican Grill","chipotle mexican grill","1.0","1.0"
"WekaMatchingRule","ft_id_1732","7.1m_630",,"0","30091.0","23786.0","30091.0","23786.0","0.9580937821940115","0.9580937821940115","Mitsubishi Motors","general dynamics information technology","Mitsubishi Motors","general dynamics information technology","0.17948717948717952","0.17948717948717952"
"WekaMatchingRule","ft_id_360","7.1m_1778",,"0","100000.0","7793.0","100000.0","7793.0","0.815586","0.815586","Wilmar International","hub international","Wilmar International","hub international","0.7","0.7"
"WekaMatchingRule","ft_id_1387","7.1m_227",,"0","7458.0","81777.0","7458.0","81777.0","0.8182398473898529","0.8182398473898529","Wuestenrot & Wuerttembergische","nordstrom","Wuestenrot & Wuerttembergische","nordstrom","0.1333333333333333","0.1333333333333333"
"WekaMatchingRule","ft_id_274","7.1m_798",,"0","95850.0","27690.0","95850.0","27690.0","0.8577777777777778","0.8577777777777778","Volvo Group","indiana university bloomington","Volvo Group","indiana university bloomington","0.1333333333333333","0.1333333333333333"
